"NUM_CLIENTE","MES_MG","VALOR_MG_CONTRIBUICAO"
8591,"Fevereiro",41.54
8591,"Março",68.47
8591,"Abril",36.04
8591,"Maio",25.1
8591,"Junho",90.13
8591,"Julho",55.97
8591,"Agosto",14.11
8591,"Setembro",30.81
8591,"Outubro",64.79
8591,"Novembro",4.94
8591,"Dezembro",12
7480,"Janeiro",56.29
7480,"Fevereiro",65.2
7480,"Março",52.52
7480,"Abril",91.82
7480,"Maio",78.04
7480,"Junho",15.48
7480,"Julho",50.22
7480,"Agosto",46.77
7480,"Setembro",20.16
7480,"Outubro",83.93
7480,"Novembro",78.11
7480,"Dezembro",46.95
4255,"Janeiro",71.84
4255,"Fevereiro",20.65
4255,"Março",72.26
4255,"Abril",50.11
4255,"Maio",53.17
4255,"Junho",85.48
4255,"Julho",26.49
4255,"Agosto",56.03
4255,"Setembro",30.92
4255,"Outubro",74.35
4255,"Novembro",51.68
4255,"Dezembro",29.56
2015,"Janeiro",84.85
2015,"Fevereiro",0.95
2015,"Março",69.47
2015,"Abril",67.45
2015,"Maio",21.56
2015,"Junho",41.9
2015,"Julho",13.78
2015,"Agosto",27.42
2015,"Setembro",21.49
2015,"Outubro",11.81
2015,"Novembro",45.65
2015,"Dezembro",10.92
6374,"Janeiro",94.84
6374,"Fevereiro",68.17
6374,"Março",69.91
6374,"Abril",66.14
6374,"Maio",76.28
6374,"Junho",8.77
6374,"Julho",23.86
6374,"Agosto",91.6
6374,"Setembro",13.38
6374,"Outubro",67.52
6374,"Novembro",76.58
6374,"Dezembro",76.45
5355,"Janeiro",14.87
5355,"Fevereiro",59.61
5355,"Março",71.21
5355,"Abril",92.14
5355,"Maio",22.79
5355,"Junho",84.46
5355,"Julho",49.4
5355,"Agosto",96.57
5355,"Setembro",60.27
5355,"Outubro",2.44
5355,"Novembro",74.9
5355,"Dezembro",22.59
5482,"Janeiro",86.54
5482,"Fevereiro",22.05
5482,"Março",18.81
5482,"Abril",12.28
5482,"Maio",35.7
5482,"Junho",60.98
5482,"Julho",57.26
5482,"Agosto",70.16
5482,"Setembro",31.55
5482,"Outubro",90.98
5482,"Novembro",36.33
5482,"Dezembro",9.53
8823,"Janeiro",7.46
8823,"Fevereiro",52.12
8823,"Março",71.09
8823,"Abril",19.15
8823,"Maio",3.69
8823,"Junho",48.08
8823,"Julho",9.98
8823,"Agosto",8.48
8823,"Setembro",55.06
8823,"Outubro",92.77
8823,"Novembro",48.38
8823,"Dezembro",80.45
2389,"Janeiro",76.24
2389,"Fevereiro",80.89
2389,"Março",65.9
2389,"Abril",13.09
2389,"Maio",31.24
2389,"Junho",44.97
2389,"Julho",34.24
2389,"Agosto",77.7
2389,"Setembro",34.24
2389,"Outubro",92.62
2389,"Novembro",76.08
2389,"Dezembro",97.04
7467,"Janeiro",87.36
7467,"Fevereiro",68.95
7467,"Março",44.73
7467,"Abril",17.45
7467,"Maio",22.36
7467,"Junho",74.66
7467,"Julho",64.27
7467,"Agosto",61.83
7467,"Setembro",70.1
7467,"Outubro",10.42
7467,"Novembro",65.98
7467,"Dezembro",45.2
4094,"Janeiro",5.59
4094,"Fevereiro",97.33
4094,"Março",60.75
4094,"Abril",47.95
4094,"Maio",42.31
4094,"Junho",19.97
4094,"Julho",15.02
4094,"Agosto",14.99
4094,"Setembro",23.77
4094,"Outubro",5.43
4094,"Novembro",77.47
4094,"Dezembro",38.43
9882,"Janeiro",38.79
9882,"Fevereiro",66.03
9882,"Março",22.13
9882,"Abril",45.63
9882,"Maio",10.55
9882,"Junho",5.09
9882,"Julho",25.83
9882,"Agosto",99.94
9882,"Setembro",23.59
9882,"Outubro",3.9
9882,"Novembro",73.25
9882,"Dezembro",32.38
3071,"Janeiro",25.57
3071,"Fevereiro",78.93
3071,"Março",67.31
3071,"Abril",1.86
3071,"Maio",46.11
3071,"Junho",0.59
3071,"Julho",47.46
3071,"Agosto",1.01
3071,"Setembro",32.85
3071,"Outubro",99.19
3071,"Novembro",58.48
3071,"Dezembro",13.39
6280,"Janeiro",71.68
6280,"Fevereiro",22.54
6280,"Março",52.48
6280,"Abril",48.28
6280,"Maio",10.05
6280,"Junho",98.41
6280,"Julho",19.34
6280,"Agosto",96.33
6280,"Setembro",71.14
6280,"Outubro",60.81
6280,"Novembro",6.43
6280,"Dezembro",86.55
7500,"Janeiro",6.93
7500,"Fevereiro",40.88
7500,"Março",75.92
7500,"Abril",66.72
7500,"Maio",56.47
7500,"Junho",29.3
7500,"Julho",6.9
7500,"Agosto",53.39
7500,"Setembro",64.57
7500,"Outubro",47.24
7500,"Novembro",22.42
7500,"Dezembro",89.95
5477,"Janeiro",11.17
5477,"Fevereiro",78.88
5477,"Março",34.7
5477,"Abril",99.11
5477,"Maio",13.64
5477,"Junho",72.21
5477,"Julho",48.68
5477,"Agosto",1.78
5477,"Setembro",3.16
5477,"Outubro",19.19
5477,"Novembro",1.65
5477,"Dezembro",13.51
6261,"Janeiro",6.12
6261,"Fevereiro",39.34
6261,"Março",79.95
6261,"Abril",31.94
6261,"Maio",95.82
6261,"Junho",75.48
6261,"Julho",45.5
6261,"Agosto",0.22
6261,"Setembro",63.74
6261,"Outubro",44.66
6261,"Novembro",54.61
6261,"Dezembro",38.66
3149,"Janeiro",46.16
3149,"Fevereiro",1.04
3149,"Março",46.1
3149,"Abril",97.81
3149,"Maio",33.98
3149,"Junho",26.74
3149,"Julho",50.71
3149,"Agosto",52.71
3149,"Setembro",79.03
3149,"Outubro",22.66
3149,"Novembro",9.68
3149,"Dezembro",92.88
7621,"Janeiro",21.8
7621,"Fevereiro",48.44
7621,"Março",25.94
7621,"Abril",19.52
7621,"Maio",39.21
7621,"Junho",59.04
7621,"Julho",98.74
7621,"Agosto",85.32
7621,"Setembro",92.86
7621,"Outubro",95.86
7621,"Novembro",80.91
7621,"Dezembro",34.37
2855,"Janeiro",80.98
2855,"Fevereiro",26.76
2855,"Março",87.27
2855,"Abril",1.22
2855,"Maio",6
2855,"Junho",76.09
2855,"Julho",41.23
2855,"Agosto",95.88
2855,"Setembro",63.59
2855,"Outubro",31.85
2855,"Novembro",98.47
2855,"Dezembro",94.84
8119,"Janeiro",28.51
8119,"Fevereiro",44.55
8119,"Março",87.77
8119,"Abril",18.51
8119,"Maio",18.74
8119,"Junho",17.54
8119,"Julho",35.46
8119,"Agosto",27.33
8119,"Setembro",58.88
8119,"Outubro",1.07
8119,"Novembro",93.67
8119,"Dezembro",42.95
5903,"Janeiro",79.71
5903,"Fevereiro",3.95
5903,"Março",56.41
5903,"Abril",20.37
5903,"Maio",43.41
5903,"Junho",11.69
5903,"Julho",18.09
5903,"Agosto",23.02
5903,"Setembro",72.57
5903,"Outubro",38.64
5903,"Novembro",30.18
5903,"Dezembro",61.6
4692,"Janeiro",58.1
4692,"Fevereiro",74.87
4692,"Março",97.94
4692,"Abril",79.27
4692,"Maio",41.67
4692,"Junho",34.31
4692,"Julho",86.08
4692,"Agosto",46.13
4692,"Setembro",84.73
4692,"Outubro",61.66
4692,"Novembro",45.49
4692,"Dezembro",92.98
3098,"Janeiro",79.75
3098,"Fevereiro",4.87
3098,"Março",20.74
3098,"Abril",26.51
3098,"Maio",7.37
3098,"Junho",65.97
3098,"Julho",48.39
3098,"Agosto",45.97
3098,"Setembro",14.28
3098,"Outubro",90.64
3098,"Novembro",37.11
3098,"Dezembro",63.92
4657,"Janeiro",56.15
4657,"Fevereiro",16.34
4657,"Março",23.43
4657,"Abril",96.35
4657,"Maio",9.43
4657,"Junho",73.08
4657,"Julho",31.42
4657,"Agosto",21.57
4657,"Setembro",92.07
4657,"Outubro",28.4
4657,"Novembro",26.41
4657,"Dezembro",58.73
6981,"Janeiro",91.09
6981,"Fevereiro",92.53
6981,"Março",8.81
6981,"Abril",30.62
6981,"Maio",76.22
6981,"Junho",28.48
6981,"Julho",10.94
6981,"Agosto",3.92
6981,"Setembro",80.72
6981,"Outubro",93.87
6981,"Novembro",25.38
6981,"Dezembro",18.35
7763,"Janeiro",16.13
7763,"Fevereiro",79.7
7763,"Março",60.67
7763,"Abril",17.38
7763,"Maio",33.54
7763,"Junho",80.27
7763,"Julho",77.98
7763,"Agosto",90.67
7763,"Setembro",41.96
7763,"Outubro",84.12
7763,"Novembro",12.28
7763,"Dezembro",39.54
1597,"Janeiro",14.84
1597,"Fevereiro",36.2
1597,"Março",10.89
1597,"Abril",47.89
1597,"Maio",92.25
1597,"Junho",13.92
1597,"Julho",91
1597,"Agosto",86.64
1597,"Setembro",73.93
1597,"Outubro",57.23
1597,"Novembro",78.63
1597,"Dezembro",16.87
6859,"Janeiro",48.52
6859,"Fevereiro",98.12
6859,"Março",77.67
6859,"Abril",99.41
6859,"Maio",90.76
6859,"Junho",22.97
6859,"Julho",54.13
6859,"Agosto",2.12
6859,"Setembro",60.96
6859,"Outubro",71.61
6859,"Novembro",43.09
6859,"Dezembro",91.3
749,"Janeiro",28.92
749,"Fevereiro",32.3
749,"Março",19.17
749,"Abril",23.82
749,"Maio",16.76
749,"Junho",42.41
749,"Julho",73.32
749,"Agosto",36.46
749,"Setembro",30.97
749,"Outubro",70.83
749,"Novembro",33.36
749,"Dezembro",56.92
9505,"Janeiro",79.31
9505,"Fevereiro",30.18
9505,"Março",4.53
9505,"Abril",63.47
9505,"Maio",56.98
9505,"Junho",92.29
9505,"Julho",21.81
9505,"Agosto",44.95
9505,"Setembro",81.47
9505,"Outubro",31.48
9505,"Novembro",44.03
9505,"Dezembro",45.42
9671,"Janeiro",8.12
9671,"Fevereiro",76.28
9671,"Março",96.2
9671,"Abril",5.43
9671,"Maio",37.51
9671,"Junho",9.69
9671,"Julho",26.72
9671,"Agosto",38.55
9671,"Setembro",43.56
9671,"Outubro",49.51
9671,"Novembro",28.75
9671,"Dezembro",42.8
3675,"Janeiro",76.93
3675,"Fevereiro",32.85
3675,"Março",23.46
3675,"Abril",30.06
3675,"Maio",13.03
3675,"Junho",14.08
3675,"Julho",50.47
3675,"Agosto",87.92
3675,"Setembro",99.93
3675,"Outubro",69.79
3675,"Novembro",2.98
3675,"Dezembro",77.51
6637,"Janeiro",19.51
6637,"Fevereiro",58.65
6637,"Março",51.48
6637,"Abril",80.6
6637,"Maio",43.97
6637,"Junho",0.25
6637,"Julho",60.16
6637,"Agosto",32.3
6637,"Setembro",39.18
6637,"Outubro",2.16
6637,"Novembro",16.83
6637,"Dezembro",98.58
1476,"Janeiro",45.38
1476,"Fevereiro",3.69
1476,"Março",81.03
1476,"Abril",72.19
1476,"Maio",53.42
1476,"Junho",14.27
1476,"Julho",44.32
1476,"Agosto",74.41
1476,"Setembro",25.64
1476,"Outubro",43.67
1476,"Novembro",82.7
1476,"Dezembro",32.38
8154,"Janeiro",20.97
8154,"Fevereiro",36.76
8154,"Março",39.99
8154,"Abril",26.67
8154,"Maio",36.82
8154,"Junho",98.47
8154,"Julho",34.89
8154,"Agosto",19.89
8154,"Setembro",88.38
8154,"Outubro",74.39
8154,"Novembro",45.37
8154,"Dezembro",45.4
2366,"Janeiro",18.07
2366,"Fevereiro",15.79
2366,"Março",97.92
2366,"Abril",10.46
2366,"Maio",63.72
2366,"Junho",48.6
2366,"Julho",63.2
2366,"Agosto",65.17
2366,"Setembro",68.49
2366,"Outubro",51.07
2366,"Novembro",10.91
2366,"Dezembro",14.29
11,"Janeiro",91.54
11,"Fevereiro",55.22
11,"Março",10.71
11,"Abril",13.06
11,"Maio",16.34
11,"Junho",36.19
11,"Julho",2.79
11,"Agosto",34.68
11,"Setembro",86.03
11,"Outubro",3.51
11,"Novembro",71.4
11,"Dezembro",7.93
6717,"Janeiro",32.98
6717,"Fevereiro",0.75
6717,"Março",66.08
6717,"Abril",82.08
6717,"Maio",97.56
6717,"Junho",22.35
6717,"Julho",15.28
6717,"Agosto",63.89
6717,"Setembro",40.24
6717,"Outubro",67.17
6717,"Novembro",78.53
6717,"Dezembro",85.7
6779,"Janeiro",96.03
6779,"Fevereiro",38.85
6779,"Março",54.2
6779,"Abril",43.62
6779,"Maio",23.75
6779,"Junho",95.09
6779,"Julho",76.84
6779,"Agosto",90.61
6779,"Setembro",49.75
6779,"Outubro",79.44
6779,"Novembro",30.24
6779,"Dezembro",73.92
469,"Janeiro",19.6
469,"Fevereiro",96.54
469,"Março",59.1
469,"Abril",45.98
469,"Maio",57.67
469,"Junho",2.02
469,"Julho",58.33
469,"Agosto",34.18
469,"Setembro",75.1
469,"Outubro",30.43
469,"Novembro",83.89
469,"Dezembro",95.62
1385,"Janeiro",39.1
1385,"Fevereiro",20.94
1385,"Março",96.7
1385,"Abril",3.92
1385,"Maio",64.92
1385,"Junho",70.07
1385,"Julho",33.56
1385,"Agosto",94.04
1385,"Setembro",39.64
1385,"Outubro",21.26
1385,"Novembro",11.56
1385,"Dezembro",91.07
1586,"Janeiro",25.41
1586,"Fevereiro",92.82
1586,"Março",84.98
1586,"Abril",23.19
1586,"Maio",27.94
1586,"Junho",95.7
1586,"Julho",56.57
1586,"Agosto",2.75
1586,"Setembro",68.11
1586,"Outubro",3.79
1586,"Novembro",87.4
1586,"Dezembro",80.36
2690,"Janeiro",6.19
2690,"Fevereiro",27.4
2690,"Março",84.15
2690,"Abril",87.12
2690,"Maio",91.22
2690,"Junho",51.64
2690,"Julho",16.37
2690,"Agosto",59.02
2690,"Setembro",14.57
2690,"Outubro",28.77
2690,"Novembro",28.57
2690,"Dezembro",10.45
2456,"Janeiro",86.8
2456,"Fevereiro",63.24
2456,"Março",67.86
2456,"Abril",20.78
2456,"Maio",34.22
2456,"Junho",81.34
2456,"Julho",13.4
2456,"Agosto",69.4
2456,"Setembro",55.89
2456,"Outubro",45.24
2456,"Novembro",36.44
2456,"Dezembro",96.16
4343,"Janeiro",13.42
4343,"Fevereiro",10.3
4343,"Março",42.15
4343,"Abril",80.52
4343,"Maio",71.34
4343,"Junho",53.46
4343,"Julho",35.93
4343,"Agosto",28.53
4343,"Setembro",13.04
4343,"Outubro",62.21
4343,"Novembro",28.62
4343,"Dezembro",12.88
6387,"Janeiro",28.69
6387,"Fevereiro",2.47
6387,"Março",73.99
6387,"Abril",41.3
6387,"Maio",86.1
6387,"Junho",35.98
6387,"Julho",57.64
6387,"Agosto",87.38
6387,"Setembro",13.1
6387,"Outubro",87.94
6387,"Novembro",46.53
6387,"Dezembro",94.48
1061,"Janeiro",34.67
1061,"Fevereiro",58.43
1061,"Março",49.87
1061,"Abril",79.07
1061,"Maio",2.81
1061,"Junho",54.08
1061,"Julho",54.24
1061,"Agosto",52.78
1061,"Setembro",75.69
1061,"Outubro",24.66
1061,"Novembro",74.46
1061,"Dezembro",48.59
3114,"Janeiro",58.43
3114,"Fevereiro",49.55
3114,"Março",9.09
3114,"Abril",90.8
3114,"Maio",70.04
3114,"Junho",88.47
3114,"Julho",84.13
3114,"Agosto",40.71
3114,"Setembro",51.58
3114,"Outubro",72.7
3114,"Novembro",58.3
3114,"Dezembro",59.18
3155,"Janeiro",19.36
3155,"Fevereiro",53.57
3155,"Março",83.7
3155,"Abril",96.32
3155,"Maio",59.5
3155,"Junho",41.2
3155,"Julho",75.61
3155,"Agosto",53.9
3155,"Setembro",96.89
3155,"Outubro",52.08
3155,"Novembro",29.41
3155,"Dezembro",62.4
8404,"Janeiro",12.47
8404,"Fevereiro",46.4
8404,"Março",29.88
8404,"Abril",19.88
8404,"Maio",25.67
8404,"Junho",50.13
8404,"Julho",95.83
8404,"Agosto",98.26
8404,"Setembro",38.08
8404,"Outubro",80.17
8404,"Novembro",91.71
8404,"Dezembro",21.42
4294,"Janeiro",27.12
4294,"Fevereiro",55.46
4294,"Março",96.49
4294,"Abril",83.58
4294,"Maio",12.5
4294,"Junho",79.05
4294,"Julho",82.6
4294,"Agosto",58.33
4294,"Setembro",51.61
4294,"Outubro",29.03
4294,"Novembro",87.64
4294,"Dezembro",91.91
1305,"Janeiro",54.76
1305,"Fevereiro",68.19
1305,"Março",39.98
1305,"Abril",8.88
1305,"Maio",28.76
1305,"Junho",92.49
1305,"Julho",13.62
1305,"Agosto",2.29
1305,"Setembro",49.94
1305,"Outubro",34.7
1305,"Novembro",0.05
1305,"Dezembro",88.47
1447,"Janeiro",49.52
1447,"Fevereiro",56.89
1447,"Março",20.71
1447,"Abril",75.84
1447,"Maio",76
1447,"Junho",76.52
1447,"Julho",75.14
1447,"Agosto",34.41
1447,"Setembro",70.87
1447,"Outubro",19.45
1447,"Novembro",94.13
1447,"Dezembro",25.79
2057,"Janeiro",82.69
2057,"Fevereiro",22.02
2057,"Março",11.77
2057,"Abril",39.24
2057,"Maio",76.76
2057,"Junho",98.86
2057,"Julho",76.66
2057,"Agosto",29.23
2057,"Setembro",18.5
2057,"Outubro",99.6
2057,"Novembro",8.21
2057,"Dezembro",69.47
7112,"Janeiro",95.14
7112,"Fevereiro",77
7112,"Março",42.15
7112,"Abril",75.36
7112,"Maio",33
7112,"Junho",97.22
7112,"Julho",61.96
7112,"Agosto",44.34
7112,"Setembro",57.69
7112,"Outubro",79.87
7112,"Novembro",19.32
7112,"Dezembro",84.99
9484,"Janeiro",81.62
9484,"Fevereiro",91.25
9484,"Março",85.6
9484,"Abril",4.87
9484,"Maio",36.96
9484,"Junho",34.2
9484,"Julho",77.22
9484,"Agosto",6.57
9484,"Setembro",42.36
9484,"Outubro",56.01
9484,"Novembro",23.92
9484,"Dezembro",12.07
5393,"Janeiro",84.28
5393,"Fevereiro",87.28
5393,"Março",31.04
5393,"Abril",26.63
5393,"Maio",82.88
5393,"Junho",92.48
5393,"Julho",31.66
5393,"Agosto",16.05
5393,"Setembro",54.78
5393,"Outubro",78.39
5393,"Novembro",77.63
5393,"Dezembro",1.63
7029,"Janeiro",84.85
7029,"Fevereiro",72.92
7029,"Março",79.95
7029,"Abril",16.78
7029,"Maio",95.25
7029,"Junho",15.23
7029,"Julho",48.96
7029,"Agosto",95.41
7029,"Setembro",58.93
7029,"Outubro",18.11
7029,"Novembro",24.1
7029,"Dezembro",10.97
8939,"Janeiro",8.69
8939,"Fevereiro",70.89
8939,"Março",35.5
8939,"Abril",62
8939,"Maio",95.73
8939,"Junho",50.8
8939,"Julho",33.57
8939,"Agosto",18.4
8939,"Setembro",14.83
8939,"Outubro",91.54
8939,"Novembro",48.93
8939,"Dezembro",56.39
5850,"Janeiro",36.51
5850,"Fevereiro",47.01
5850,"Março",74.3
5850,"Abril",38.89
5850,"Maio",86.26
5850,"Junho",0.1
5850,"Julho",72.58
5850,"Agosto",35.85
5850,"Setembro",47.64
5850,"Outubro",39.27
5850,"Novembro",71.01
5850,"Dezembro",88.11
1053,"Janeiro",52.13
1053,"Fevereiro",84.25
1053,"Março",16.33
1053,"Abril",60.73
1053,"Maio",79.33
1053,"Junho",58.23
1053,"Julho",39.18
1053,"Agosto",41.42
1053,"Setembro",45.09
1053,"Outubro",94.55
1053,"Novembro",90.65
1053,"Dezembro",11.26
6801,"Janeiro",97.4
6801,"Fevereiro",86.64
6801,"Março",86.51
6801,"Abril",84.73
6801,"Maio",28.07
6801,"Junho",96.46
6801,"Julho",60.44
6801,"Agosto",6.92
6801,"Setembro",67.92
6801,"Outubro",94.62
6801,"Novembro",19.91
6801,"Dezembro",13.86
3358,"Janeiro",51.57
3358,"Fevereiro",6.74
3358,"Março",79.26
3358,"Abril",7.66
3358,"Maio",54.2
3358,"Junho",94.8
3358,"Julho",49.02
3358,"Agosto",15.69
3358,"Setembro",91.56
3358,"Outubro",34.89
3358,"Novembro",50.98
3358,"Dezembro",78.61
8510,"Janeiro",50.92
8510,"Fevereiro",58.94
8510,"Março",35.15
8510,"Abril",71.14
8510,"Maio",2.93
8510,"Junho",86.36
8510,"Julho",35.68
8510,"Agosto",40.25
8510,"Setembro",5.5
8510,"Outubro",48.48
8510,"Novembro",29.76
8510,"Dezembro",87.91
7027,"Janeiro",77.11
7027,"Fevereiro",44.82
7027,"Março",9.99
7027,"Abril",84.8
7027,"Maio",94.46
7027,"Junho",38.39
7027,"Julho",50.96
7027,"Agosto",58.14
7027,"Setembro",21.72
7027,"Outubro",63.8
7027,"Novembro",32.7
7027,"Dezembro",10.8
5548,"Janeiro",72.05
5548,"Fevereiro",82.58
5548,"Março",16.53
5548,"Abril",72.52
5548,"Maio",95.62
5548,"Junho",77.08
5548,"Julho",13.8
5548,"Agosto",35.81
5548,"Setembro",89.31
5548,"Outubro",59.26
5548,"Novembro",88.2
5548,"Dezembro",82.27
3740,"Janeiro",80.02
3740,"Fevereiro",71.18
3740,"Março",32.49
3740,"Abril",25.61
3740,"Maio",75.65
3740,"Junho",36.01
3740,"Julho",11.38
3740,"Agosto",9.51
3740,"Setembro",25.14
3740,"Outubro",6.14
3740,"Novembro",17.83
3740,"Dezembro",92.65
8974,"Janeiro",68.64
8974,"Fevereiro",90.54
8974,"Março",15.74
8974,"Abril",38.42
8974,"Maio",8.59
8974,"Junho",89.78
8974,"Julho",69.65
8974,"Agosto",89.54
8974,"Setembro",46.47
8974,"Outubro",23.22
8974,"Novembro",59.59
8974,"Dezembro",12.76
9344,"Janeiro",47.32
9344,"Fevereiro",27.16
9344,"Março",55.51
9344,"Abril",45.38
9344,"Maio",0.52
9344,"Junho",95.66
9344,"Julho",1.05
9344,"Agosto",18.3
9344,"Setembro",41.39
9344,"Outubro",78.98
9344,"Novembro",92.69
9344,"Dezembro",65.67
1167,"Janeiro",77.23
1167,"Fevereiro",40.86
1167,"Março",98.65
1167,"Abril",15.48
1167,"Maio",23.95
1167,"Junho",47.68
1167,"Julho",24.34
1167,"Agosto",40.38
1167,"Setembro",74.26
1167,"Outubro",5.02
1167,"Novembro",2.52
1167,"Dezembro",20.98
6017,"Janeiro",53.53
6017,"Fevereiro",93.83
6017,"Março",87.23
6017,"Abril",68.39
6017,"Maio",42.91
6017,"Junho",94.33
6017,"Julho",15.95
6017,"Agosto",44.71
6017,"Setembro",90.74
6017,"Outubro",29.52
6017,"Novembro",10.41
6017,"Dezembro",74
9521,"Janeiro",89.26
9521,"Fevereiro",7.05
9521,"Março",78.97
9521,"Abril",10.07
9521,"Maio",27.01
9521,"Junho",14.98
9521,"Julho",17.39
9521,"Agosto",11.97
9521,"Setembro",46.27
9521,"Outubro",91.32
9521,"Novembro",99.68
9521,"Dezembro",65.51
2733,"Janeiro",75.88
2733,"Fevereiro",8.44
2733,"Março",16.64
2733,"Abril",89.29
2733,"Maio",22.95
2733,"Junho",46.33
2733,"Julho",82.68
2733,"Agosto",3.3
2733,"Setembro",4.63
2733,"Outubro",71.32
2733,"Novembro",41.8
2733,"Dezembro",80.22
6420,"Janeiro",6.65
6420,"Fevereiro",93.97
6420,"Março",37.82
6420,"Abril",5.98
6420,"Maio",19.53
6420,"Junho",85.99
6420,"Julho",24.3
6420,"Agosto",85.17
6420,"Setembro",43.32
6420,"Outubro",1.41
6420,"Novembro",45.27
6420,"Dezembro",91.16
5015,"Janeiro",69.76
5015,"Fevereiro",3.84
5015,"Março",20.31
5015,"Abril",36.35
5015,"Maio",13.97
5015,"Junho",19.17
5015,"Julho",23.69
5015,"Agosto",15.84
5015,"Setembro",90.73
5015,"Outubro",35.29
5015,"Novembro",67.94
5015,"Dezembro",53.71
6014,"Janeiro",51.65
6014,"Fevereiro",29.33
6014,"Março",10.75
6014,"Abril",95.56
6014,"Maio",63.53
6014,"Junho",8.17
6014,"Julho",2.05
6014,"Agosto",42.02
6014,"Setembro",65.74
6014,"Outubro",16.31
6014,"Novembro",43.44
6014,"Dezembro",83.14
3171,"Janeiro",94.54
3171,"Fevereiro",16.33
3171,"Março",21.78
3171,"Abril",99.22
3171,"Maio",98.31
3171,"Junho",21.38
3171,"Julho",80.28
3171,"Agosto",42.75
3171,"Setembro",62.42
3171,"Outubro",37
3171,"Novembro",15.72
3171,"Dezembro",66.95
867,"Janeiro",80.87
867,"Fevereiro",50.32
867,"Março",20.88
867,"Abril",14.76
867,"Maio",76.05
867,"Junho",49.04
867,"Julho",5.87
867,"Agosto",79.78
867,"Setembro",13.83
867,"Outubro",61.17
867,"Novembro",51.1
867,"Dezembro",76.5
7940,"Janeiro",8.78
7940,"Fevereiro",58.34
7940,"Março",51.16
7940,"Abril",90.57
7940,"Maio",8.23
7940,"Junho",94.83
7940,"Julho",69.33
7940,"Agosto",96.69
7940,"Setembro",84.36
7940,"Outubro",82.93
7940,"Novembro",86.97
7940,"Dezembro",18.63
1948,"Janeiro",22.25
1948,"Fevereiro",18.63
1948,"Março",61.56
1948,"Abril",50.73
1948,"Maio",35.82
1948,"Junho",58.13
1948,"Julho",52.17
1948,"Agosto",86.83
1948,"Setembro",12.46
1948,"Outubro",31.87
1948,"Novembro",53.12
1948,"Dezembro",30.4
8785,"Janeiro",95.34
8785,"Fevereiro",95.42
8785,"Março",87.77
8785,"Abril",91.21
8785,"Maio",47.25
8785,"Junho",14.25
8785,"Julho",43.05
8785,"Agosto",52.56
8785,"Setembro",3.09
8785,"Outubro",24.7
8785,"Novembro",72.32
8785,"Dezembro",54.2
4734,"Janeiro",40.73
4734,"Fevereiro",31.41
4734,"Março",79.3
4734,"Abril",24.16
4734,"Maio",33.24
4734,"Junho",9.36
4734,"Julho",4.83
4734,"Agosto",9.55
4734,"Setembro",61.17
4734,"Outubro",54.05
4734,"Novembro",45.74
4734,"Dezembro",41.13
8256,"Janeiro",49.58
8256,"Fevereiro",13.96
8256,"Março",3.54
8256,"Abril",88.1
8256,"Maio",81.25
8256,"Junho",52.1
8256,"Julho",83.39
8256,"Agosto",57.47
8256,"Setembro",5.89
8256,"Outubro",90.14
8256,"Novembro",42.55
8256,"Dezembro",56.58
8838,"Janeiro",84.04
8838,"Fevereiro",85.78
8838,"Março",43.15
8838,"Abril",14.37
8838,"Maio",9.03
8838,"Junho",29.19
8838,"Julho",5.15
8838,"Agosto",11.91
8838,"Setembro",16.03
8838,"Outubro",96.84
8838,"Novembro",88.06
8838,"Dezembro",16.3
7969,"Janeiro",53.98
7969,"Fevereiro",46.28
7969,"Março",99.44
7969,"Abril",48.4
7969,"Maio",3.01
7969,"Junho",39.97
7969,"Julho",8.01
7969,"Agosto",54.22
