"NUM_CLIENTE","MES_FAT","VALOR_FATURAMENTO"
2301,"Março",142.92
2301,"Abril",732.64
2301,"Maio",564.55
2301,"Junho",441.26
2301,"Julho",902.44
2301,"Agosto",1189.3
2301,"Setembro",198.47
2301,"Outubro",342.13
2301,"Novembro",49.62
2301,"Dezembro",114.16
8591,"Janeiro",823.17
8591,"Fevereiro",437.94
8591,"Março",889.27
8591,"Abril",405.87
8591,"Maio",312.16
8591,"Junho",1046.25
8591,"Julho",476.13
8591,"Agosto",197.61
8591,"Setembro",258.31
8591,"Outubro",625.28
8591,"Novembro",69.23
8591,"Dezembro",181.57
7480,"Janeiro",615.77
7480,"Fevereiro",637.92
7480,"Março",584.17
7480,"Abril",1323.13
7480,"Maio",1024.75
7480,"Junho",128.36
7480,"Julho",583.34
7480,"Agosto",641
7480,"Setembro",203.08
7480,"Outubro",679.63
7480,"Novembro",1097.23
7480,"Dezembro",557.47
4255,"Janeiro",574.85
4255,"Fevereiro",166.18
4255,"Março",665.13
4255,"Abril",730.87
4255,"Maio",814.6
4255,"Junho",668.56
4255,"Julho",371.02
4255,"Agosto",454.83
4255,"Setembro",377.5
4255,"Outubro",785.38
4255,"Novembro",691.08
4255,"Dezembro",434.75
2015,"Janeiro",795.09
2015,"Fevereiro",8.52
2015,"Março",589.47
2015,"Abril",617.1
2015,"Maio",234.25
2015,"Junho",469.28
2015,"Julho",150.85
2015,"Agosto",270.31
2015,"Setembro",236.61
2015,"Outubro",111.05
2015,"Novembro",604.8
2015,"Dezembro",162.03
6374,"Janeiro",973.81
6374,"Fevereiro",902.71
6374,"Março",640.66
6374,"Abril",637.81
6374,"Maio",737.54
6374,"Junho",110.77
6374,"Julho",342.89
6374,"Agosto",1148.97
6374,"Setembro",151.85
6374,"Outubro",626.06
6374,"Novembro",1093.67
6374,"Dezembro",1091.23
5355,"Janeiro",140.23
5355,"Fevereiro",902.62
5355,"Março",587.52
5355,"Abril",1349.25
5355,"Maio",352.33
5355,"Junho",936.89
5355,"Julho",729.69
5355,"Agosto",1170.73
5355,"Setembro",523.97
5355,"Outubro",22.72
5355,"Novembro",805.55
5355,"Dezembro",244.59
5482,"Janeiro",1088.14
5482,"Fevereiro",244.71
5482,"Março",286.05
5482,"Abril",186.21
5482,"Maio",434.42
5482,"Junho",678.54
5482,"Julho",537.52
5482,"Agosto",769.09
5482,"Setembro",259.33
5482,"Outubro",1397.08
5482,"Novembro",396.89
5482,"Dezembro",84.92
8823,"Janeiro",68.17
8823,"Fevereiro",753.97
8823,"Março",772.54
8823,"Abril",158.2
8823,"Maio",30.66
8823,"Junho",678.95
8823,"Julho",100.29
8823,"Agosto",73.97
8823,"Setembro",718.19
8823,"Outubro",1311.37
8823,"Novembro",475.34
8823,"Dezembro",726.1
2389,"Janeiro",633.06
2389,"Fevereiro",1011.36
2389,"Março",665.29
2389,"Abril",195.84
2389,"Maio",270.44
2389,"Junho",545.84
2389,"Julho",378.66
2389,"Agosto",736.6
2389,"Setembro",525.76
2389,"Outubro",1143.28
2389,"Novembro",1108.1
2389,"Dezembro",1030.31
7467,"Janeiro",734.38
7467,"Fevereiro",569.64
7467,"Março",357.33
7467,"Abril",240.07
7467,"Maio",243.21
7467,"Junho",843.3
7467,"Julho",682.09
7467,"Agosto",612.83
7467,"Setembro",682.48
7467,"Outubro",100.53
7467,"Novembro",669.97
7467,"Dezembro",688.8
4094,"Janeiro",50.86
4094,"Fevereiro",924.62
4094,"Março",639.5
4094,"Abril",658
4094,"Maio",635.32
4094,"Junho",204.91
4094,"Julho",226.63
4094,"Agosto",176.46
4094,"Setembro",353.77
4094,"Outubro",62.42
4094,"Novembro",623.48
4094,"Dezembro",542.34
9882,"Janeiro",448.44
9882,"Fevereiro",631.35
9882,"Março",257.39
9882,"Abril",591.03
9882,"Maio",126.31
9882,"Junho",59.81
9882,"Julho",349.12
9882,"Agosto",1269.33
9882,"Setembro",223.51
9882,"Outubro",43.43
9882,"Novembro",1094.94
9882,"Dezembro",414.06
3071,"Janeiro",218.95
3071,"Fevereiro",738.88
3071,"Março",583.6
3071,"Abril",24.98
3071,"Maio",393.7
3071,"Junho",5.61
3071,"Julho",691.45
3071,"Agosto",9.43
3071,"Setembro",407.15
3071,"Outubro",1339.65
3071,"Novembro",576.3
3071,"Dezembro",152.58
6280,"Janeiro",1006.46
6280,"Fevereiro",200.54
6280,"Março",798.96
6280,"Abril",526.64
6280,"Maio",93.41
6280,"Junho",1089.48
6280,"Julho",284.3
6280,"Agosto",1380.51
6280,"Setembro",867.51
6280,"Outubro",632.86
6280,"Novembro",86.71
6280,"Dezembro",778.08
7500,"Janeiro",63.32
7500,"Fevereiro",411.01
7500,"Março",890.49
7500,"Abril",717.84
7500,"Maio",779.66
7500,"Junho",380.75
7500,"Julho",98.54
7500,"Agosto",723.92
7500,"Setembro",875.57
7500,"Outubro",730.27
7500,"Novembro",278.78
7500,"Dezembro",1083.06
5477,"Janeiro",92.22
5477,"Fevereiro",843.72
5477,"Março",455.42
5477,"Abril",1012.29
5477,"Maio",211.67
5477,"Junho",706.8
5477,"Julho",541.44
5477,"Agosto",25.18
5477,"Setembro",26.63
5477,"Outubro",244.43
5477,"Novembro",17.27
5477,"Dezembro",116.65
6261,"Janeiro",65.9
6261,"Fevereiro",530.37
6261,"Março",801.68
6261,"Abril",270.69
6261,"Maio",1480.5
6261,"Junho",889.32
6261,"Julho",640.72
6261,"Agosto",2.65
6261,"Setembro",775.21
6261,"Outubro",605.61
6261,"Novembro",840.76
6261,"Dezembro",440.99
3149,"Janeiro",598.38
3149,"Fevereiro",14.07
3149,"Março",403.94
3149,"Abril",1277.6
3149,"Maio",425.25
3149,"Junho",379.08
3149,"Julho",442.25
3149,"Agosto",709.64
3149,"Setembro",984.85
3149,"Outubro",181.28
3149,"Novembro",150.11
3149,"Dezembro",1116.43
7621,"Janeiro",335.36
7621,"Fevereiro",617.72
7621,"Março",215.96
7621,"Abril",205.88
7621,"Maio",358.35
7621,"Junho",547.01
7621,"Julho",1284.39
7621,"Agosto",865.93
7621,"Setembro",736.93
7621,"Outubro",1188.84
7621,"Novembro",910.64
7621,"Dezembro",372.81
2855,"Janeiro",832.13
2855,"Fevereiro",210.15
2855,"Março",1003.01
2855,"Abril",11.18
2855,"Maio",71.05
2855,"Junho",972.01
2855,"Julho",374.5
2855,"Agosto",1093.56
2855,"Setembro",720.94
2855,"Outubro",442.48
2855,"Novembro",1222.48
2855,"Dezembro",1177.96
8119,"Janeiro",230.43
8119,"Fevereiro",660.52
8119,"Março",1119.52
8119,"Abril",189.33
8119,"Maio",275
8119,"Junho",191.08
8119,"Julho",359.78
8119,"Agosto",246.73
8119,"Setembro",507.36
8119,"Outubro",14.16
8119,"Novembro",1299.48
8119,"Dezembro",646.83
5903,"Janeiro",1226.54
5903,"Fevereiro",49.09
5903,"Março",817.88
5903,"Abril",258.59
5903,"Maio",384.55
5903,"Junho",131.59
5903,"Julho",218.92
5903,"Agosto",271.59
5903,"Setembro",1052.74
5903,"Outubro",592.66
5903,"Novembro",409.82
5903,"Dezembro",606.74
4692,"Janeiro",584.75
4692,"Fevereiro",1141.27
4692,"Março",1350.36
4692,"Abril",837.03
4692,"Maio",625.57
4692,"Junho",509.17
4692,"Julho",817.11
4692,"Agosto",681.56
4692,"Setembro",722.09
4692,"Outubro",950.84
4692,"Novembro",654.35
4692,"Dezembro",1338.67
3098,"Janeiro",1164.88
3098,"Fevereiro",62.78
3098,"Março",218.96
3098,"Abril",392.94
3098,"Maio",96.72
3098,"Junho",559.88
3098,"Julho",406.58
3098,"Agosto",615.05
3098,"Setembro",188.34
3098,"Outubro",1291.68
3098,"Novembro",398.17
3098,"Dezembro",704.24
4657,"Janeiro",725.75
4657,"Fevereiro",193.21
4657,"Março",347.76
4657,"Abril",1389.53
4657,"Maio",77.47
4657,"Junho",766.03
4657,"Julho",466.04
4657,"Agosto",316.11
4657,"Setembro",1012.74
4657,"Outubro",332.07
4657,"Novembro",380.02
4657,"Dezembro",579.7
6981,"Janeiro",1225.88
6981,"Fevereiro",1249.72
6981,"Março",89.9
6981,"Abril",368.34
6981,"Maio",764.53
6981,"Junho",302.15
6981,"Julho",120.38
6981,"Agosto",43.26
6981,"Setembro",1018.34
6981,"Outubro",821.85
6981,"Novembro",293.44
6981,"Dezembro",236.32
7763,"Janeiro",128.88
7763,"Fevereiro",736.31
7763,"Março",689.14
7763,"Abril",157.33
7763,"Maio",384.07
7763,"Junho",928.87
7763,"Julho",681.02
7763,"Agosto",1254.52
7763,"Setembro",407.44
7763,"Outubro",1085.45
7763,"Novembro",122.35
7763,"Dezembro",336.34
1597,"Janeiro",161.65
1597,"Fevereiro",482.41
1597,"Março",140.47
1597,"Abril",387.36
1597,"Maio",1346.75
1597,"Junho",124.45
1597,"Julho",773.77
1597,"Agosto",1309.56
1597,"Setembro",789.33
1597,"Outubro",453.79
1597,"Novembro",929.9
1597,"Dezembro",189.31
6859,"Janeiro",438.68
6859,"Fevereiro",1406.82
6859,"Março",851.21
6859,"Abril",1104.64
6859,"Maio",1132.26
6859,"Junho",260.62
6859,"Julho",624.39
6859,"Agosto",23
6859,"Setembro",787.91
6859,"Outubro",792.57
6859,"Novembro",420.58
6859,"Dezembro",1313.11
749,"Janeiro",407.1
749,"Fevereiro",354.36
749,"Março",221.61
749,"Abril",357.3
749,"Maio",227.76
749,"Junho",505.7
749,"Julho",956.17
749,"Agosto",457.82
749,"Setembro",481.11
749,"Outubro",747.7
749,"Novembro",463.63
749,"Dezembro",762.01
9505,"Janeiro",733.24
9505,"Fevereiro",363.11
9505,"Março",53.73
9505,"Abril",905.86
9505,"Maio",486.92
9505,"Junho",740.23
9505,"Julho",233.9
9505,"Agosto",435.27
9505,"Setembro",872.52
9505,"Outubro",413.78
9505,"Novembro",543.39
9505,"Dezembro",610.23
9671,"Janeiro",125.88
9671,"Fevereiro",832.16
9671,"Março",1473.93
9671,"Abril",71.48
9671,"Maio",439.3
9671,"Junho",91.88
9671,"Julho",373.47
9671,"Agosto",557.31
9671,"Setembro",483.9
9671,"Outubro",741.26
9671,"Novembro",442.6
9671,"Dezembro",644.15
3675,"Janeiro",1151.45
3675,"Fevereiro",270.72
3675,"Março",344.15
3675,"Abril",254.89
3675,"Maio",133.52
3675,"Junho",115.88
3675,"Julho",448.32
3675,"Agosto",1211.6
3675,"Setembro",1358.1
3675,"Outubro",895.71
3675,"Novembro",37.67
3675,"Dezembro",912.53
6637,"Janeiro",258.9
6637,"Fevereiro",535.34
6637,"Março",655.43
6637,"Abril",1025.44
6637,"Maio",416.61
6637,"Junho",2.46
6637,"Julho",531.17
6637,"Agosto",399.61
6637,"Setembro",347.03
6637,"Outubro",30.53
6637,"Novembro",185.62
6637,"Dezembro",833.91
1476,"Janeiro",439.25
1476,"Fevereiro",45.19
1476,"Março",731.66
1476,"Abril",989.71
1476,"Maio",599.07
1476,"Junho",126.1
1476,"Julho",389.81
1476,"Agosto",709.6
1476,"Setembro",373.59
1476,"Outubro",406.58
1476,"Novembro",815.45
1476,"Dezembro",497.78
8154,"Janeiro",165.78
8154,"Fevereiro",359.83
8154,"Março",516.94
8154,"Abril",251.08
8154,"Maio",547.05
8154,"Junho",1332.61
8154,"Julho",344.16
8154,"Agosto",256.24
8154,"Setembro",1005.34
8154,"Outubro",815.11
8154,"Novembro",689.17
8154,"Dezembro",627.81
2366,"Janeiro",150.52
2366,"Fevereiro",204.87
2366,"Março",1179.33
2366,"Abril",142.55
2366,"Maio",718.64
2366,"Junho",464.7
2366,"Julho",876.91
2366,"Agosto",945.16
2366,"Setembro",633.77
2366,"Outubro",490.78
2366,"Novembro",141.18
2366,"Dezembro",200.8
11,"Janeiro",1412.01
11,"Fevereiro",540.32
11,"Março",152.63
11,"Abril",118.03
11,"Maio",232.25
11,"Junho",537.23
11,"Julho",33.15
11,"Agosto",383.4
11,"Setembro",1125.67
11,"Outubro",33.11
11,"Novembro",660.47
11,"Dezembro",79.12
6717,"Janeiro",331.97
6717,"Fevereiro",7.96
6717,"Março",912.54
6717,"Abril",808.22
6717,"Maio",1287.36
6717,"Junho",324
6717,"Julho",181.45
6717,"Agosto",801.61
6717,"Setembro",579.77
6717,"Outubro",796.59
6717,"Novembro",837.62
6717,"Dezembro",712.74
6779,"Janeiro",945.67
6779,"Fevereiro",440.94
6779,"Março",658.83
6779,"Abril",598.2
6779,"Maio",335.84
6779,"Junho",1094.2
6779,"Julho",737.45
6779,"Agosto",1300.8
6779,"Setembro",642.83
6779,"Outubro",692.89
6779,"Novembro",279.17
6779,"Dezembro",1108.93
469,"Janeiro",172.22
469,"Fevereiro",962.57
469,"Março",490.55
469,"Abril",671.66
469,"Maio",727.14
469,"Junho",20.62
469,"Julho",606.64
469,"Agosto",270.98
469,"Setembro",589.12
469,"Outubro",360.64
469,"Novembro",675.34
469,"Dezembro",1397.22
1385,"Janeiro",433.66
1385,"Fevereiro",182.71
1385,"Março",1382.84
1385,"Abril",39.58
1385,"Maio",957.57
1385,"Junho",943.88
1385,"Julho",417.37
1385,"Agosto",795.98
1385,"Setembro",426.94
1385,"Outubro",274.47
1385,"Novembro",105.47
1385,"Dezembro",1169.88
1586,"Janeiro",276.57
1586,"Fevereiro",1125.28
1586,"Março",1019.59
1586,"Abril",193.11
1586,"Maio",317.58
1586,"Junho",1165.82
1586,"Julho",747.46
1586,"Agosto",33.68
1586,"Setembro",706.6
1586,"Outubro",34.44
1586,"Novembro",1003.55
1586,"Dezembro",1090.42
2690,"Janeiro",75.61
2690,"Fevereiro",420.68
2690,"Março",1036.2
2690,"Abril",1175.4
2690,"Maio",879.84
2690,"Junho",613.7
2690,"Julho",156.26
2690,"Agosto",684.06
2690,"Setembro",127.17
2690,"Outubro",285.83
2690,"Novembro",331.83
2690,"Dezembro",108.21
2456,"Janeiro",722.02
2456,"Fevereiro",937.94
2456,"Março",978.94
2456,"Abril",247.42
2456,"Maio",468.29
2456,"Junho",1028.18
2456,"Julho",130.19
2456,"Agosto",606.99
2456,"Setembro",869.96
2456,"Outubro",625.17
2456,"Novembro",474.59
2456,"Dezembro",864.11
4343,"Janeiro",161.07
4343,"Fevereiro",112.22
4343,"Março",592.08
4343,"Abril",1080.33
4343,"Maio",955
4343,"Junho",509.14
4343,"Julho",307.47
4343,"Agosto",349.75
4343,"Setembro",124.43
4343,"Outubro",595.73
4343,"Novembro",255.14
4343,"Dezembro",153.48
6387,"Janeiro",426.2
6387,"Fevereiro",33.09
6387,"Março",687.09
6387,"Abril",378.36
6387,"Maio",1091.84
6387,"Junho",483.22
6387,"Julho",719.95
6387,"Agosto",827.99
6387,"Setembro",143.47
6387,"Outubro",885.06
6387,"Novembro",432.02
6387,"Dezembro",987.86
1061,"Janeiro",521.56
1061,"Fevereiro",734.89
1061,"Março",630.84
1061,"Abril",1037.52
1061,"Maio",23.84
1061,"Junho",421.88
1061,"Julho",593.08
1061,"Agosto",476.83
1061,"Setembro",810.65
1061,"Outubro",270.36
1061,"Novembro",891.78
1061,"Dezembro",392.47
3114,"Janeiro",859.98
3114,"Fevereiro",427.39
3114,"Março",118.22
3114,"Abril",1164.57
3114,"Maio",1079.48
3114,"Junho",918.49
3114,"Julho",705.65
3114,"Agosto",568.21
3114,"Setembro",794.37
3114,"Outubro",1012.72
3114,"Novembro",756.56
3114,"Dezembro",724.29
3155,"Janeiro",227.92
3155,"Fevereiro",425.33
3155,"Março",1091.11
3155,"Abril",1208.09
3155,"Maio",727.79
3155,"Junho",455.72
3155,"Julho",1097.78
3155,"Agosto",753.23
3155,"Setembro",1493.39
3155,"Outubro",704.31
3155,"Novembro",248.27
3155,"Dezembro",792.35
8404,"Janeiro",109.45
8404,"Fevereiro",396.06
8404,"Março",389.76
8404,"Abril",199.74
8404,"Maio",303.92
8404,"Junho",488.07
8404,"Julho",1250.7
8404,"Agosto",796.29
8404,"Setembro",435.65
8404,"Outubro",811.95
8404,"Novembro",1278.72
8404,"Dezembro",184.8
4294,"Janeiro",224.51
4294,"Fevereiro",437.28
4294,"Março",899.78
4294,"Abril",985.52
4294,"Maio",108.59
4294,"Junho",721.92
4294,"Julho",678.18
4294,"Agosto",700.83
4294,"Setembro",639.17
4294,"Outubro",233.99
4294,"Novembro",1350.66
4294,"Dezembro",1262.95
1305,"Janeiro",468.64
1305,"Fevereiro",591.79
1305,"Março",424.38
1305,"Abril",92.59
1305,"Maio",286.36
1305,"Junho",901.65
1305,"Julho",123.67
1305,"Agosto",23.41
1305,"Setembro",536.52
1305,"Outubro",448.68
1305,"Novembro",0.53
1305,"Dezembro",1164.16
1447,"Janeiro",413.4
1447,"Fevereiro",604.29
1447,"Março",287.12
1447,"Abril",642.46
1447,"Maio",825.35
1447,"Junho",953.98
1447,"Julho",801.12
1447,"Agosto",445.21
1447,"Setembro",897.26
1447,"Outubro",210.03
1447,"Novembro",1282.27
1447,"Dezembro",245.34
2057,"Janeiro",1124.54
2057,"Fevereiro",202.16
2057,"Março",163.28
2057,"Abril",516.01
2057,"Maio",1067.81
2057,"Junho",1210.94
2057,"Julho",616.97
2057,"Agosto",327.9
2057,"Setembro",181.39
2057,"Outubro",1105.07
2057,"Novembro",118.45
2057,"Dezembro",712.17
7112,"Janeiro",1382.11
7112,"Fevereiro",909.58
7112,"Março",644.24
7112,"Abril",999.24
7112,"Maio",281.93
7112,"Junho",949.22
7112,"Julho",728.43
7112,"Agosto",619.28
7112,"Setembro",690.63
7112,"Outubro",767.63
7112,"Novembro",179.56
7112,"Dezembro",1124.9
9484,"Janeiro",1177.17
9484,"Fevereiro",768.92
9484,"Março",1054.54
9484,"Abril",58.97
9484,"Maio",535.96
9484,"Junho",304.97
9484,"Julho",775.97
9484,"Agosto",59.07
9484,"Setembro",579.69
9484,"Outubro",623.38
9484,"Novembro",275.84
9484,"Dezembro",187.77
5393,"Janeiro",1249.71
5393,"Fevereiro",962.96
5393,"Março",405.03
5393,"Abril",308.37
5393,"Maio",974.03
5393,"Junho",1209.88
5393,"Julho",333.74
5393,"Agosto",155.9
5393,"Setembro",827.59
5393,"Outubro",1073.81
5393,"Novembro",930.42
5393,"Dezembro",13.09
7029,"Janeiro",725.54
7029,"Fevereiro",586.28
7029,"Março",1212.57
7029,"Abril",152.47
7029,"Maio",875.35
7029,"Junho",124.47
7029,"Julho",446.57
7029,"Agosto",800.68
7029,"Setembro",551.8
7029,"Outubro",242.24
7029,"Novembro",305.07
7029,"Dezembro",122.1
8939,"Janeiro",118.96
8939,"Fevereiro",750.62
8939,"Março",360.98
8939,"Abril",967.24
8939,"Maio",1294.96
8939,"Junho",743.34
8939,"Julho",264.51
8939,"Agosto",257.87
8939,"Setembro",134.89
8939,"Outubro",851.37
8939,"Novembro",718.45
8939,"Dezembro",770.24
5850,"Janeiro",464.76
5850,"Fevereiro",481.68
5850,"Março",796.03
5850,"Abril",393.55
5850,"Maio",1329.45
5850,"Junho",1.13
5850,"Julho",1092.7
5850,"Agosto",479.25
5850,"Setembro",514.25
5850,"Outubro",419.78
5850,"Novembro",859.05
5850,"Dezembro",1019.7
1053,"Janeiro",609.32
1053,"Fevereiro",879.43
1053,"Março",160.67
1053,"Abril",746.24
1053,"Maio",1170.19
1053,"Junho",690.38
1053,"Julho",316.73
1053,"Agosto",543.48
1053,"Setembro",536.36
1053,"Outubro",1180.89
1053,"Novembro",903.46
1053,"Dezembro",136.44
6801,"Janeiro",1393.85
6801,"Fevereiro",699.53
6801,"Março",1300.82
6801,"Abril",943.4
6801,"Maio",283.35
6801,"Junho",1372.03
6801,"Julho",923.79
6801,"Agosto",93.03
6801,"Setembro",586.71
6801,"Outubro",1217.59
6801,"Novembro",240.84
6801,"Dezembro",116.45
3358,"Janeiro",639.19
3358,"Fevereiro",82.25
3358,"Março",757.41
3358,"Abril",63.43
3358,"Maio",455.05
3358,"Junho",1183.4
3358,"Julho",763.12
3358,"Agosto",155.99
3358,"Setembro",858.15
3358,"Outubro",402.56
3358,"Novembro",591.11
3358,"Dezembro",770.42
8510,"Janeiro",681.89
8510,"Fevereiro",494.52
8510,"Março",277.53
8510,"Abril",1083.22
8510,"Maio",33.99
8510,"Junho",1225.61
8510,"Julho",411.87
8510,"Agosto",445.04
8510,"Setembro",63.16
8510,"Outubro",463.99
8510,"Novembro",241.24
8510,"Dezembro",1098.87
7027,"Janeiro",917.34
7027,"Fevereiro",635.35
7027,"Março",88.97
7027,"Abril",1176.09
7027,"Maio",1322.66
7027,"Junho",398.73
7027,"Julho",430.57
7027,"Agosto",709.9
7027,"Setembro",259.61
7027,"Outubro",864.8
7027,"Novembro",505.61
7027,"Dezembro",127.78
5548,"Janeiro",682.71
5548,"Fevereiro",1254.78
5548,"Março",227.18
5548,"Abril",1008.75
5548,"Maio",944.8
5548,"Junho",1128.54
5548,"Julho",163.59
5548,"Agosto",290.28
5548,"Setembro",1377.2
5548,"Outubro",901.61
5548,"Novembro",704.72
5548,"Dezembro",1208.95
3740,"Janeiro",1108.88
3740,"Fevereiro",597.29
3740,"Março",350.36
3740,"Abril",320.53
3740,"Maio",988.99
3740,"Junho",545
3740,"Julho",112.32
3740,"Agosto",116.75
3740,"Setembro",308.82
3740,"Outubro",84.21
3740,"Novembro",243.45
3740,"Dezembro",1322.09
8974,"Janeiro",913.76
8974,"Fevereiro",1411.01
8974,"Março",149.94
8974,"Abril",460.3
8974,"Maio",67.63
8974,"Junho",1369.05
8974,"Julho",959.34
8974,"Agosto",1201.37
8974,"Setembro",363.44
8974,"Outubro",292.86
8974,"Novembro",804.92
8974,"Dezembro",144.53
9344,"Janeiro",519.29
9344,"Fevereiro",275.39
9344,"Março",794.87
9344,"Abril",591.39
9344,"Maio",4.86
9344,"Junho",1303.31
9344,"Julho",12.69
9344,"Agosto",200.68
9344,"Setembro",508.23
9344,"Outubro",1018.27
9344,"Novembro",1138.25
9344,"Dezembro",676.66
1167,"Janeiro",979.33
1167,"Fevereiro",613.54
1167,"Março",1365.57
1167,"Abril",185.77
1167,"Maio",349.04
1167,"Junho",478.92
1167,"Julho",237.99
1167,"Agosto",340.06
1167,"Setembro",935.88
1167,"Outubro",54.77
1167,"Novembro",27.07
1167,"Dezembro",179.08
6017,"Janeiro",483.47
6017,"Fevereiro",1049.95
6017,"Março",1212.58
6017,"Abril",565.97
6017,"Maio",466.52
6017,"Junho",1231.6
6017,"Julho",243.09
6017,"Agosto",516.37
6017,"Setembro",881.23
6017,"Outubro",304.94
6017,"Novembro",154.51
6017,"Dezembro",992.45
9521,"Janeiro",1059.09
9521,"Fevereiro",70.47
9521,"Março",1133.37
9521,"Abril",113.98
9521,"Maio",369.27
9521,"Junho",196.8
9521,"Julho",143.57
9521,"Agosto",104.9
9521,"Setembro",412.88
9521,"Outubro",1125.41
9521,"Novembro",1212.76
9521,"Dezembro",1013.59
2733,"Janeiro",657.1
2733,"Fevereiro",86.76
2733,"Março",157.86
2733,"Abril",1150.92
2733,"Maio",331.72
2733,"Junho",632
2733,"Julho",1207.81
2733,"Agosto",31.77
2733,"Setembro",58.98
2733,"Outubro",1063.69
2733,"Novembro",601.48
2733,"Dezembro",760.86
6420,"Janeiro",96.17
6420,"Fevereiro",738.98
6420,"Março",453.75
6420,"Abril",53.15
6420,"Maio",280.68
6420,"Junho",1321.49
6420,"Julho",312.7
6420,"Agosto",1025.23
6420,"Setembro",467.87
6420,"Outubro",13.12
6420,"Novembro",519.65
6420,"Dezembro",815.44
5015,"Janeiro",603.6
5015,"Fevereiro",54.11
5015,"Março",167.84
5015,"Abril",536.76
5015,"Maio",110.34
5015,"Junho",186.46
5015,"Julho",273.49
5015,"Agosto",172.38
5015,"Setembro",901.72
5015,"Outubro",386.52
5015,"Novembro",767.62
5015,"Dezembro",775.67
6014,"Janeiro",744.64
6014,"Fevereiro",394.04
6014,"Março",133.57
6014,"Abril",1030.29
6014,"Maio",598.49
6014,"Junho",69.78
